16D0A23E-C09C-407D-A14A-AD058FDD0CA1,ACPI
4759E93E-8F44-448F-88A1-BD97FC47BEA5,AmdPspP2CmboxV2
9029F23E-E1EE-40D1-9382-36DD61A63EAA,NCT6796DPeiInit
391B853F-F488-479B-A3D6-870766C7A38F,CryptoSmm
8E199D3F-3A74-492B-8CB3-93D668D87D07,IsRecovery
B219E140-DFFC-11E3-B956-0022681E6906,DnsDxe
0C989D41-F4B4-4244-9D7F-E9FFB4163273,FastBootOption
2D59F041-53A4-40D0-A6CD-844DC0DFEF17,SmmS3SaveState
AC991242-FBB0-42FA-AEF4-AA9746FD68E1,SmuV13Dxe
49EE9942-FF9C-5CD5-6C61-2A015C10A524,AmdMemFailSafeBootDxe
AC80A942-12F1-4296-922E-30E91F751412,SbSocPhoenixDxe
AC80A942-12F1-4296-922E-30E91F753930,SbSocGraniteRidgeDxe
AC80A942-12F1-4296-922E-30E91F753975,SbSocRaphaelDxe
3DEC6443-30AA-44FD-979E-84B91D3C1412,SbSocPhoenixPei
3DEC6443-30AA-44FD-979E-84B91D3CEE30,SbSocGraniteRidgePei
3DEC6443-30AA-44FD-979E-84B91D3CEEFD,SbSocRaphaelPei
80030344-4BA0-4F2C-A6AC-1E0E928F2470,AmiAgesaSbPei
630FBB44-65DE-43BD-B503-8DE5914536B5,FchProm21GpioPei
30AF1245-A58E-4EF7-8C75-B725939B3B9F,AmdCpmInitSmm
D60CF145-F97C-4085-A73D-8D399757DFE9,AmiCpmWrapperDxe
E10C1F46-6ECB-47A7-BA9A-1C29D074A022,AmdSocAm5PhxPei
55073147-BE8A-493D-8342-BDFC17E7F2BA,AmdNbioBaseRplPei
28374747-76FF-41B3-9740-381EFAEF13BC,PspPlatformDriver
1ED46147-76E3-4171-BCE5-42D368D26AA6,DebugPortTableDxe
A8DDDD47-4A57-42D6-929A-484562DB4CD6,SkOcSmm
76864548-0261-410E-A8B4-01615BFA3E0A,FwKeyHobPei
C2D38A48-D3AC-43DA-A484-17F980864DEA,AmdHspFtpmPei
06BE9C49-717C-46C8-9848-E626B79FAA36,FchYuntaiSmmInit
C8E47E4A-5BF0-473C-AAE7-AA2AA83DC145,SkOcPhxPei
CBC59C4A-383A-41EB-A8EE-4498AEA567E4,FlashDriver
5EFDBD4A-64B1-4F21-8A53-A13E8740E6D7,FchYuntaiDsdt
71032D4B-4B91-4EC1-AD53-81827FB43108,AmdCpmGpioInitDxe
88AF984B-906F-455C-AAC4-FF7C23FD6581,WakeOnVoice
99E1114D-61F4-4658-873C-7BFCA65ADAD6,SkNct6796DPei
D6CC7A4D-440F-4FFC-879E-176CB5558118,FchSmmDispatcher
B304F34D-B27B-452C-8931-CF60A2F0D268,FchProm21GpioDxe
271B424E-A4CC-4E0E-90A2-7EA4841F12F3,ExportHiiDb
2216614E-CDBE-46E7-BA61-9BD2BC640393,AmiPspFlashSmm
221F1D4F-034C-4BEA-B2BB-B7A9672B06D7,CrbSmi
22EA234F-E72A-11E4-91F9-28D2447C4829,HttpUtilitiesDxe
7B668A4F-45E1-4A26-8DEC-81A4A1E58888,PspDxe
53BCC14F-C24F-434C-B294-8ED2D4CC1860,DataHubDxe
9B3ADA4F-AE56-4C24-8DEA-F03B7558AE50,PcdPeim
50D51651-E5EA-4C7A-9DEF-7CF8A63AFC91,AmdPspDxeV2Phx
71A37E51-F3C8-4B99-B335-A661CA8AD13A,AmdCpmOemInitDxe
71A37E51-F3C8-4B99-B335-A661CA8AD33A,AmdIncompatiblePci
B1BAC051-D5C2-4AC1-AC7D-9D2F518A1E7B,AmdApcbSmmV3
5E566252-4F6C-071A-485D-C0B6CD6D05EF,AmdPspP2CmboxV2SmmBuffer
A77C8452-0821-4544-AE47-257489855F91,AmiPspNvramDxe
01FB5D53-4FF9-4AD9-ADF5-7DC63659A1B2,PeiPciEnumeration
70456853-D70E-496C-B6B1-CF88A30BE1A9,AmdVersionPei
0FE9DA53-043D-4265-A94D-FD77FEDE2EB4,TcgPlatformSetupPeiPolicy
95CC7C54-FB3A-46A7-BCB1-3D68AA2BE526,AmiAgesaGnbDxe
9FB8AC55-D266-4F86-AC43-BF2BA74F5A7A,AmdCcxZen5Dxe
A5C02C56-19A7-43B5-A0D0-04518A1CA69E,AmdErrorPei
39045756-FCA3-49BD-8DAE-C7BAE8389AFF,Tcg2Dxe
FEA01457-E381-4135-9475-C6AFD0076C61,CryptoDxe
80CF7257-87AB-47F9-A3FE-D50B76D89541,PcdDxe
447A1B58-8F3E-4658-ABAA-9E7B2280B90A,NvramSmm
